sequence,timestamp,pose.x,pose.y,pose.z,pose.roll,pose.pitch,pose.yaw
357,35.7,-2.30103,-7.1388,0.04322,-0.00043,0.02613,1.55735
358,35.8,-2.30302,-7.13664,0.04546,-0.00021,0.02649,1.55723
359,35.9,-2.29638,-7.13499,0.04834,-0.00035,0.0263,1.55717
360,36,-2.30042,-7.13462,0.04649,-0.00036,0.02676,1.55778
361,36.1,-2.29931,-7.13474,0.0466,-7E-05,0.02626,1.55704
362,36.2,-2.29963,-7.13754,0.04827,-0.00039,0.02646,1.55767
363,36.3,-2.30112,-7.13698,0.04618,-0.00039,0.02652,1.55718
364,36.4,-2.29624,-7.1325,0.04657,5E-05,0.0263,1.55746
365,36.5,-2.3006,-7.13621,0.04587,-0.00074,0.02641,1.55733
366,36.6,-2.30101,-7.13988,0.0466,-5E-05,0.02641,1.55632
367,36.7,-2.2982,-7.13845,0.04819,-0.00048,0.02653,1.5577
368,36.8,-2.29791,-7.13547,0.04288,6E-05,0.02618,1.55682
369,36.9,-2.3051,-7.13314,0.04641,-0.00059,0.02616,1.55731
370,37,-2.29795,-7.13501,0.04681,-0.0004,0.02661,1.55714
371,37.1,-2.30197,-7.13518,0.04605,-0.00095,0.0265,1.55774
372,37.2,-2.29807,-7.13702,0.0439,0.00019,0.02634,1.55679
373,37.3,-2.29932,-7.13577,0.04647,-0.00041,0.02588,1.55735
374,37.4,-2.3009,-7.13573,0.04453,-0.00066,0.0266,1.55729
375,37.5,-2.30092,-7.13251,0.04384,9E-05,0.02584,1.55721
376,37.6,-2.30039,-7.13595,0.04763,-0.00056,0.02666,1.55724
377,37.7,-2.29911,-7.136,0.04479,-9E-05,0.02601,1.55743
378,37.8,-2.29851,-7.13717,0.04566,-0.00023,0.0265,1.5571
379,37.9,-2.29978,-7.13758,0.04535,-0.00023,0.02653,1.55718
380,38,-2.29576,-7.13401,0.04648,-0.00025,0.02633,1.55742
381,38.1,-2.30219,-7.13406,0.04595,-0.00051,0.02616,1.55711
382,38.2,-2.29685,-7.13436,0.04526,-0.00011,0.0265,1.55724
383,38.3,-2.29853,-7.13355,0.04351,-0.00016,0.02597,1.55769
384,38.4,-2.30407,-7.13711,0.04174,-0.00025,0.02591,1.55723
385,38.5,-2.297,-7.13787,0.04203,-0.00026,0.02627,1.55718
386,38.6,-2.30087,-7.13762,0.04428,-0.00039,0.02605,1.55758
387,38.7,-2.29589,-7.13329,0.04632,-8E-05,0.0264,1.55703
388,38.8,-2.30019,-7.1384,0.04609,-0.00033,0.02595,1.55745
389,38.9,-2.30047,-7.13707,0.04632,-0.00025,0.02624,1.55713
390,39,-2.29986,-7.13527,0.04544,-0.0004,0.02618,1.55763
391,39.1,-2.29977,-7.13815,0.04326,-0.00026,0.02643,1.55702
392,39.2,-2.30122,-7.13604,0.04192,0.0001,0.0261,1.55707
393,39.3,-2.30769,-7.14577,0.04345,-5E-05,0.02671,1.55712
394,39.4,-2.28818,-7.10838,0.03488,0.00026,0.02578,1.55785
395,39.5,-2.30005,-7.13619,0.04596,-0.00036,0.026,1.55758
396,39.6,-2.29948,-7.13619,0.04548,-0.00037,0.02626,1.55691
397,39.7,-2.29958,-7.13199,0.04471,-0.00048,0.02655,1.5573
398,39.8,-2.29814,-7.13323,0.04984,-0.00012,0.0267,1.55724
399,39.9,-2.30079,-7.13333,0.04466,8E-05,0.02625,1.55739
400,40,-2.29734,-7.13863,0.04313,-1E-05,0.02625,1.55682
401,40.1,-2.29949,-7.13523,0.04389,-0.00029,0.02621,1.55696
402,40.2,-2.29997,-7.14141,0.04506,-0.00026,0.02646,1.5575
403,40.3,-2.29134,-7.10538,0.03327,0.00014,0.02582,1.55848
404,40.4,-2.29838,-7.12368,0.03132,0.00024,0.02549,1.55723
405,40.5,-2.29845,-7.13333,0.04645,5E-05,0.02668,1.55725
406,40.6,-2.29848,-7.13454,0.04605,-0.0005,0.02598,1.55772
407,40.7,-2.30004,-7.1344,0.04528,-0.00019,0.02676,1.55682
408,40.8,-2.29857,-7.13455,0.04337,-0.00021,0.02607,1.5575
409,40.9,-2.30139,-7.13666,0.04596,-9E-05,0.02628,1.55702
410,41,-2.29842,-7.13457,0.04628,-0.00051,0.02624,1.55742
411,41.1,-2.3012,-7.13606,0.04326,0,0.02652,1.55716
412,41.2,-2.30338,-7.13633,0.04421,-3E-05,0.02615,1.557
413,41.3,-2.29695,-7.13455,0.04473,-0.00039,0.02628,1.55767
414,41.4,-2.3026,-7.13693,0.04385,-5E-05,0.02601,1.55733
415,41.5,-2.29649,-7.13565,0.04421,0.00033,0.02627,1.55722
416,41.6,-2.30142,-7.13012,0.04353,-0.00036,0.02648,1.55741
417,41.7,-2.29998,-7.13669,0.04575,0,0.02649,1.55695
418,41.8,-2.30193,-7.13442,0.0436,-0.00047,0.02592,1.5577
419,41.9,-2.29824,-7.13519,0.04812,-0.00049,0.02625,1.55728
420,42,-2.29903,-7.13437,0.04382,-0.0001,0.02627,1.55733
421,42.1,-2.29944,-7.13731,0.04582,-0.00026,0.02573,1.55727
422,42.2,-2.29857,-7.13378,0.04205,-0.00035,0.02633,1.55745
423,42.3,-2.29527,-7.11504,0.03466,0.00028,0.02606,1.55773
424,42.4,-2.29994,-7.13602,0.04438,-0.00036,0.02603,1.55716
425,42.5,-2.29736,-7.13194,0.04653,-0.00011,0.0262,1.55763
426,42.6,-2.30221,-7.138,0.04401,-0.00018,0.02659,1.5568
427,42.7,-2.29453,-7.11716,0.03545,5E-05,0.02584,1.55795
428,42.8,-2.29706,-7.13223,0.04236,0.00028,0.02639,1.55729
429,42.9,-2.30018,-7.13379,0.04559,-0.00011,0.02607,1.55765
430,43,-2.30175,-7.13755,0.04297,-0.00028,0.02653,1.55703
431,43.1,-2.30426,-7.1337,0.04573,-0.00041,0.02627,1.55768
432,43.2,-2.29968,-7.13683,0.04295,-0.00013,0.02634,1.55686
433,43.3,-2.30004,-7.13347,0.04443,0.00023,0.02612,1.55725
434,43.4,-2.30127,-7.13542,0.04665,-0.00033,0.02625,1.55746
435,43.5,-2.30237,-7.13799,0.04294,-0.00023,0.02645,1.55679
436,43.6,-2.30076,-7.13895,0.04274,0.00032,0.02621,1.55693
437,43.7,-2.30294,-7.13298,0.0452,-0.00052,0.02615,1.55774
438,43.8,-2.29934,-7.13939,0.04422,-0.00015,0.02625,1.55739
439,43.9,-2.29954,-7.13453,0.04344,-0.00024,0.0262,1.55725
440,44,-2.30524,-7.1468,0.04206,-0.00054,0.02614,1.55649
441,44.1,-2.29606,-7.12127,0.04252,-9E-05,0.02639,1.55775
442,44.2,-2.29907,-7.13629,0.03677,-9E-05,0.02548,1.55763
443,44.3,-2.29989,-7.13421,0.04312,-0.00028,0.02644,1.557
444,44.4,-2.30101,-7.13154,0.04329,-2E-05,0.02626,1.55737
445,44.5,-2.29568,-7.12929,0.04141,6E-05,0.02616,1.55781
446,44.6,-2.30175,-7.13521,0.04323,-0.00048,0.02618,1.55713
447,44.7,-2.29867,-7.136,0.04418,-0.00016,0.0265,1.55678
448,44.8,-2.29676,-7.11631,0.03381,3E-05,0.02598,1.558
449,44.9,-2.30099,-7.13861,0.04479,-0.00022,0.0263,1.55708
450,45,-2.29923,-7.13471,0.04774,-0.00035,0.02643,1.55713
451,45.1,-2.30139,-7.1362,0.04685,-0.00041,0.02618,1.55777
452,45.2,-2.30374,-7.13521,0.04443,-9E-05,0.02661,1.55707
453,45.3,-2.30451,-7.14814,0.04484,-0.00066,0.02589,1.55666
454,45.4,-2.29149,-7.10865,0.03282,0.00017,0.02586,1.55853
455,45.5,-2.2984,-7.1364,0.04621,-0.00025,0.02624,1.55689
456,45.6,-2.29896,-7.13978,0.04584,-0.00037,0.02663,1.55673
457,45.7,-2.30115,-7.13303,0.04714,-0.00018,0.02607,1.55719
458,45.8,-2.3011,-7.13638,0.04708,-0.00039,0.02608,1.55769
459,45.9,-2.29945,-7.13738,0.04157,-0.00035,0.02634,1.55694
460,46,-2.30051,-7.13466,0.04431,9E-05,0.02629,1.55725
461,46.1,-2.29858,-7.13441,0.04793,-0.00044,0.02619,1.55773
462,46.2,-2.30427,-7.1376,0.04389,-0.00019,0.02663,1.55704
463,46.3,-2.29731,-7.13429,0.04462,-2E-05,0.02613,1.55722
464,46.4,-2.30266,-7.13721,0.0452,-0.00052,0.0263,1.55736
465,46.5,-2.29928,-7.13319,0.03925,0.0001,0.02653,1.55705
466,46.6,-2.30434,-7.13602,0.04534,-0.00048,0.0261,1.5576
467,46.7,-2.30026,-7.13651,0.04364,-8E-05,0.02649,1.55661
468,46.8,-2.30225,-7.13656,0.04451,-0.00017,0.02609,1.55677
469,46.9,-2.2987,-7.13922,0.04458,-7E-05,0.0264,1.55727
470,47,-2.30152,-7.13677,0.04729,-0.00026,0.02621,1.55725
471,47.1,-2.29909,-7.13458,0.04304,-0.00038,0.02587,1.55752
472,47.2,-2.29919,-7.13668,0.04247,-0.00022,0.02605,1.55725
473,47.3,-2.30044,-7.13211,0.04637,-0.00017,0.02623,1.55751
474,47.4,-2.29987,-7.13729,0.04202,-0.00032,0.02632,1.55665
475,47.5,-2.30031,-7.13959,0.0452,-9E-05,0.02651,1.55696
476,47.6,-2.29735,-7.11558,0.03249,0.00028,0.02567,1.55763
477,47.7,-2.30145,-7.13767,0.04495,-0.00018,0.0263,1.55704
478,47.8,-2.30129,-7.13577,0.04399,-0.00027,0.02645,1.5568
479,47.9,-2.30553,-7.13674,0.04613,-0.00031,0.02613,1.55719
480,48,-2.29574,-7.1353,0.04607,-0.00028,0.02643,1.55748
481,48.1,-2.30871,-7.1461,0.04602,-0.00037,0.02665,1.55611
482,48.2,-2.2958,-7.12628,0.04068,-6E-05,0.02593,1.55756
483,48.3,-2.30293,-7.13781,0.04566,-0.00022,0.02647,1.55696
484,48.4,-2.29478,-7.11688,0.03126,0.00017,0.02579,1.55795
485,48.5,-2.30303,-7.13578,0.04314,-0.00046,0.0261,1.55702
486,48.6,-2.29815,-7.14673,0.04708,-0.00057,0.02652,1.55676
487,48.7,-2.29935,-7.11869,0.04012,-0.00021,0.02566,1.5577
488,48.8,-2.30265,-7.1369,0.04543,0.00015,0.02655,1.5571
489,48.9,-2.29892,-7.13778,0.04307,-0.00016,0.02605,1.55719
490,49,-2.30012,-7.13179,0.04219,-0.00036,0.026,1.55759
491,49.1,-2.30367,-7.14053,0.04486,-0.00053,0.02592,1.5566
492,49.2,-2.30143,-7.13407,0.04688,-0.00021,0.02667,1.55767
493,49.3,-2.2997,-7.13422,0.04327,-0.0005,0.02634,1.5568
494,49.4,-2.29735,-7.13577,0.04463,0.00017,0.0266,1.5567
495,49.5,-2.29975,-7.13823,0.04481,-7E-05,0.02605,1.55745
496,49.6,-2.30291,-7.13138,0.04031,-0.00057,0.02606,1.55743
497,49.7,-2.30086,-7.13515,0.04145,-0.00029,0.02603,1.55737
498,49.8,-2.29872,-7.13435,0.04287,-0.00022,0.02656,1.55707
499,49.9,-2.30297,-7.13809,0.04404,6E-05,0.02621,1.55708
500,50,-2.30286,-7.13494,0.04563,-0.00051,0.02603,1.55721
501,50.1,-2.29091,-7.11388,0.03506,0.00015,0.02593,1.55858
502,50.2,-2.30444,-7.1377,0.04495,-0.00018,0.0267,1.55724
503,50.3,-2.29839,-7.1345,0.0441,-0.00025,0.02626,1.55686
504,50.4,-2.30268,-7.13203,0.04323,-0.00029,0.02595,1.55752
505,50.5,-2.30019,-7.13953,0.04423,-6E-05,0.02639,1.55673
506,50.6,-2.3015,-7.13678,0.04415,-0.00026,0.02609,1.55746
507,50.7,-2.29757,-7.13681,0.04266,-0.00013,0.02607,1.55703
508,50.8,-2.29762,-7.1267,0.04383,9E-05,0.0269,1.55723
509,50.9,-2.29864,-7.12522,0.03939,0.00048,0.02698,1.5574
510,51,-2.29009,-7.09955,0.03655,0.00032,0.02627,1.55844
511,51.1,-2.29783,-7.13689,0.04932,-0.00031,0.02643,1.55643
512,51.2,-2.29201,-7.10807,0.04008,-2E-05,0.02634,1.55744
513,51.3,-2.29949,-7.11458,0.0512,-0.00039,0.02652,1.55704
514,51.4,-2.30091,-7.09495,0.05142,-0.00043,0.027,1.55632
515,51.5,-2.2991,-7.08387,0.0515,-0.0007,0.02681,1.55635
516,51.6,-2.30894,-7.0601,0.0483,-0.00024,0.0266,1.55666
517,51.7,-2.30748,-7.04459,0.05445,-0.00065,0.02685,1.55535
518,51.8,-2.30476,-6.99984,0.04469,-0.00024,0.02697,1.55629
519,51.9,-2.30276,-6.98904,0.05513,-0.0011,0.02757,1.55539
520,52,-2.30679,-6.94691,0.04819,-4E-05,0.02731,1.55486
521,52.1,-2.30906,-6.91176,0.05142,-0.00062,0.02711,1.55391
522,52.2,-2.29901,-6.87791,0.04937,-0.001,0.02736,1.55089
523,52.3,-2.29868,-6.83003,0.04911,-0.00048,0.02834,1.5491
524,52.4,-2.28511,-6.78921,0.05418,-0.00062,0.02837,1.54739
525,52.5,-2.28982,-6.75124,0.05375,0.00065,0.0279,1.54271
526,52.6,-2.28998,-6.69424,0.04728,0.00197,0.02729,1.53947
527,52.7,-2.28795,-6.64109,0.04277,0.00145,0.02704,1.53638
528,52.8,-2.2833,-6.5848,0.05101,0.00277,0.02693,1.53173
529,52.9,-2.28144,-6.52181,0.05008,0.00115,0.02759,1.52685
530,53,-2.27019,-6.44166,0.04675,0.0018,0.02655,1.52232
531,53.1,-2.25518,-6.352,0.04616,0.00144,0.02674,1.51682
532,53.2,-2.24191,-6.27517,0.02966,0.00296,0.02709,1.51038
533,53.3,-2.22603,-6.16839,0.04212,0.00445,0.02559,1.50334
534,53.4,-2.21564,-6.08158,0.04585,0.00412,0.02562,1.49478
535,53.5,-2.20798,-5.98633,0.04247,0.00353,0.02626,1.48737
536,53.6,-2.18252,-5.89219,0.04167,0.00384,0.0273,1.48126
537,53.7,-2.16387,-5.80718,0.04153,0.00312,0.02702,1.47093
538,53.8,-2.13472,-5.70874,0.04636,0.00374,0.02692,1.46132
539,53.9,-2.09901,-5.59303,0.04449,0.00464,0.0277,1.45298
540,54,-2.08862,-5.48228,0.03737,0.00407,0.02734,1.44189
541,54.1,-2.05851,-5.3511,0.04077,0.00415,0.02788,1.43004
542,54.2,-2.02462,-5.20541,0.04245,0.00221,0.02681,1.41971
543,54.3,-1.99799,-5.08333,0.04128,0.00136,0.02675,1.40802
544,54.4,-1.95188,-4.94444,0.03062,0.00319,0.02703,1.39684
545,54.5,-1.90636,-4.82909,0.0321,0.00341,0.02859,1.38393
546,54.6,-1.88264,-4.68452,0.04447,0.00413,0.02786,1.37156
547,54.7,-1.83718,-4.54014,0.03939,0.00342,0.02871,1.35842
548,54.8,-1.78423,-4.38044,0.04255,0.00413,0.02843,1.34575
549,54.9,-1.72975,-4.21981,0.03127,0.00449,0.02899,1.33204
550,55,-1.66816,-4.072,0.03218,0.00623,0.02908,1.31709
551,55.1,-1.58861,-3.91366,0.0204,0.00772,0.03107,1.30274
552,55.2,-1.5334,-3.76499,0.03248,0.00711,0.03098,1.28873
553,55.3,-1.4645,-3.61238,0.02998,0.00856,0.03142,1.27336
554,55.4,-1.38673,-3.44619,0.03314,0.00748,0.03182,1.25814
555,55.5,-1.31741,-3.26295,0.02786,0.00912,0.03216,1.24371
556,55.6,-1.23497,-3.09797,0.03319,0.00983,0.03265,1.22825
557,55.7,-1.15879,-2.94797,0.03473,0.01024,0.033,1.21168
558,55.8,-1.07285,-2.75757,0.03303,0.01032,0.03228,1.1974
559,55.9,-0.99512,-2.5907,0.03335,0.00723,0.03138,1.18232
560,56,-0.89905,-2.41427,0.03132,0.00559,0.03264,1.1666
561,56.1,-0.79253,-2.23667,0.02914,0.00802,0.03395,1.15203
562,56.2,-0.68859,-2.06127,0.03423,0.00977,0.03414,1.1378
563,56.3,-0.58738,-1.89848,0.03609,0.01109,0.03596,1.12409
564,56.4,-0.48242,-1.71175,0.0318,0.01131,0.03544,1.11071
565,56.5,-0.37199,-1.52291,0.03137,0.01081,0.03458,1.09829
566,56.6,-0.26132,-1.33296,0.0219,0.00882,0.03369,1.08634
567,56.7,-0.1544,-1.157,0.02736,0.00909,0.03308,1.07444
568,56.8,-0.03149,-0.97574,0.03213,0.01181,0.034,1.06446
569,56.9,0.10057,-0.79659,0.05037,0.01375,0.03391,1.05565
570,57,0.23225,-0.59582,0.03153,0.01593,0.03456,1.04796
571,57.1,0.35652,-0.4074,0.04538,0.01626,0.03553,1.03967
572,57.2,0.47495,-0.20518,0.04102,0.0147,0.03492,1.03352
573,57.3,0.58648,-0.02143,0.03403,0.01247,0.0355,1.02679
574,57.4,0.71616,0.18409,0.04265,0.01281,0.0361,1.0225
575,57.5,0.85407,0.3847,0.03176,0.01414,0.03602,1.01864
576,57.6,1.00288,0.5918,0.04279,0.01352,0.03527,1.01458
577,57.7,1.13772,0.80356,0.02923,0.01525,0.03684,1.01122
578,57.8,1.25359,0.99309,0.04172,0.01421,0.03692,1.00907
579,57.9,1.39469,1.21015,0.03867,0.01417,0.03685,1.00805
580,58,1.53782,1.41207,0.03991,0.01607,0.03669,1.00605
581,58.1,1.67674,1.62468,0.03733,0.01802,0.03654,1.00524
582,58.2,1.81519,1.82806,0.03089,0.01896,0.03527,1.00462
583,58.3,1.94402,2.04052,0.0545,0.01572,0.03433,1.00472
584,58.4,2.08198,2.26116,0.03794,0.01482,0.03343,1.00479
585,58.5,2.22619,2.49759,0.03449,0.01667,0.03227,1.00543
586,58.6,2.3661,2.69402,0.0459,0.01676,0.03125,1.00603
587,58.7,2.50067,2.8945,0.04639,0.01889,0.02998,1.00642
588,58.8,2.65281,3.12891,0.04384,0.01939,0.02919,1.00773
589,58.9,2.8002,3.35791,0.04295,0.01752,0.0296,1.0083
590,59,2.93557,3.58092,0.05714,0.01636,0.03062,1.00891
591,59.1,3.07607,3.80346,0.05059,0.01561,0.03103,1.00971
592,59.2,3.2246,4.03475,0.04045,0.01721,0.02959,1.0102
593,59.3,3.37495,4.26461,0.05826,0.01685,0.02868,1.01108
594,59.4,3.52326,4.49397,0.04928,0.01838,0.02816,1.01221
595,59.5,3.68033,4.72638,0.06411,0.01929,0.02933,1.01386
596,59.6,3.82803,4.9581,0.03405,0.01917,0.03059,1.01528
597,59.7,3.97201,5.19439,0.07843,0.0191,0.02844,1.01686
598,59.8,4.11004,5.42822,0.08226,0.01723,0.02508,1.01837
599,59.9,4.24824,5.66738,0.04926,0.01867,0.02304,1.01987
600,60,4.40756,5.90205,0.09106,0.019,0.02167,1.0219
601,60.1,4.55871,6.14647,0.06567,0.01968,0.02181,1.02423
602,60.2,4.71615,6.40377,0.08786,0.02161,0.02122,1.02704
603,60.3,4.86552,6.64278,0.08794,0.02156,0.02102,1.02936
604,60.4,5.01731,6.88854,0.08235,0.02318,0.01893,1.03188
605,60.5,5.16279,7.13559,0.09677,0.02509,0.01483,1.03439
606,60.6,5.31606,7.37456,0.0807,0.02832,0.01288,1.03605
607,60.7,5.4744,7.6158,0.11072,0.02916,0.01237,1.03805
608,60.8,5.62775,7.87704,0.10742,0.02917,0.01413,1.04107
609,60.9,5.78345,8.13522,0.12999,0.03098,0.01389,1.04368
610,61,5.92858,8.38166,0.12664,0.0299,0.01379,1.04593
611,61.1,6.07924,8.63841,0.14706,0.03169,0.01249,1.0484
612,61.2,6.23489,8.89832,0.146,0.03406,0.01131,1.05073
613,61.3,6.3862,9.15442,0.15099,0.03545,0.0119,1.05311
614,61.4,6.5374,9.41243,0.16692,0.03938,0.01446,1.05537
615,61.5,6.69648,9.68179,0.16102,0.04199,0.01991,1.05867
616,61.6,6.85317,9.94376,0.18147,0.04658,0.02172,1.06128
617,61.7,7.00974,10.19909,0.1797,0.04891,0.02152,1.06277
618,61.8,7.16198,10.47241,0.19289,0.05165,0.01971,1.06501
619,61.9,7.3104,10.73305,0.18822,0.05188,0.02018,1.06663
620,62,7.46612,11.00972,0.20945,0.04886,0.02233,1.06866
621,62.1,7.62338,11.2931,0.20741,0.0494,0.02478,1.0707
622,62.2,7.7761,11.56206,0.20435,0.04752,0.02885,1.07206
623,62.3,7.92908,11.84348,0.22199,0.04785,0.03021,1.07422
624,62.4,8.09105,12.13174,0.2105,0.04883,0.03264,1.07627
625,62.5,8.24689,12.41296,0.21275,0.04808,0.0349,1.07786
626,62.6,8.39639,12.69661,0.22234,0.04728,0.03599,1.07968
627,62.7,8.5636,12.99026,0.20457,0.04603,0.03764,1.08171
628,62.8,8.71454,13.27235,0.21802,0.04668,0.03893,1.08313
629,62.9,8.86432,13.55782,0.22313,0.04851,0.03889,1.0844
630,63,9.02792,13.85469,0.22117,0.04611,0.03865,1.08647
631,63.1,9.18981,14.16292,0.22893,0.04659,0.03774,1.08812
632,63.2,9.34747,14.45739,0.20849,0.04512,0.03664,1.08751
633,63.3,9.51091,14.76341,0.21972,0.04408,0.03664,1.08973
634,63.4,9.67107,15.07438,0.22557,0.04419,0.03675,1.09129
635,63.5,9.83501,15.36658,0.23519,0.04337,0.03813,1.09222
636,63.6,9.99437,15.66052,0.23509,0.05074,0.03575,1.09421
637,63.7,10.14579,15.94419,0.20208,0.05049,0.03138,1.09645
638,63.8,10.31762,16.22175,0.21301,0.05033,0.02808,1.09337
639,63.9,10.4666,16.50619,0.22339,0.05373,0.02876,1.09574
640,64,10.60802,16.81843,0.26112,0.05033,0.03431,1.0973
641,64.1,10.75603,17.10007,0.24971,0.04712,0.03494,1.09747
642,64.2,10.89296,17.38417,0.22731,0.04067,0.03307,1.09891
643,64.3,11.04477,17.6581,0.22989,0.04711,0.03001,1.1014
644,64.4,11.21093,17.92716,0.23314,0.05222,0.02884,1.10345
645,64.5,11.35943,18.19642,0.24879,0.0571,0.03144,1.10792
646,64.6,11.5003,18.46727,0.26188,0.06058,0.03502,1.11138
647,64.7,11.64767,18.75105,0.2813,0.06497,0.03664,1.11577
648,64.8,11.77057,19.03045,0.24338,0.05129,0.03185,1.11874
649,64.9,11.89035,19.29751,0.23526,0.04914,0.0288,1.12149
650,65,12.00419,19.55367,0.24873,0.04833,0.02848,1.12688
651,65.1,12.14304,19.84444,0.27534,0.04896,0.03135,1.13442
652,65.2,12.27619,20.11479,0.28133,0.05385,0.03248,1.14086
653,65.3,12.39976,20.35988,0.28323,0.05278,0.03213,1.14634
654,65.4,12.511,20.6217,0.29251,0.05308,0.03358,1.1547
655,65.5,12.62049,20.89895,0.28847,0.05208,0.03167,1.16178
656,65.6,12.72408,21.15778,0.28292,0.04939,0.03038,1.16751
657,65.7,12.82755,21.41351,0.28614,0.04705,0.03014,1.17445
658,65.8,12.92696,21.68689,0.29496,0.04645,0.03061,1.18006
659,65.9,13.03872,21.95318,0.29931,0.04616,0.03057,1.18383
660,66,13.13715,22.20508,0.29738,0.04515,0.02928,1.18682
661,66.1,13.24284,22.44209,0.30065,0.04506,0.03052,1.18927
662,66.2,13.34903,22.68907,0.30652,0.04667,0.02883,1.189
663,66.3,13.46088,22.95575,0.29423,0.04423,0.02885,1.1906
664,66.4,13.55119,23.1956,0.30395,0.04322,0.02928,1.19178
665,66.5,13.63458,23.4293,0.30965,0.04049,0.03065,1.1934
666,66.6,13.72573,23.65898,0.29876,0.03946,0.03043,1.19346
667,66.7,13.83557,23.89875,0.32248,0.0382,0.03173,1.19406
668,66.8,13.91367,24.12577,0.29986,0.03571,0.03443,1.19411
669,66.9,13.99482,24.33727,0.327,0.03243,0.0349,1.19413
670,67,14.07119,24.54032,0.30562,0.03224,0.03187,1.19389
671,67.1,14.1585,24.75288,0.31067,0.02923,0.03135,1.19456
672,67.2,14.2439,24.95393,0.31639,0.03326,0.03098,1.19424
673,67.3,14.34485,25.14973,0.31832,0.03329,0.03487,1.19403
674,67.4,14.42141,25.34312,0.33606,0.03626,0.03784,1.19461
675,67.5,14.51926,25.53049,0.30013,0.03944,0.03836,1.19472
676,67.6,14.6006,25.72219,0.34101,0.04385,0.04671,1.19511
677,67.7,14.66796,25.90878,0.31298,0.04333,0.0469,1.19473
678,67.8,14.74139,26.10166,0.34122,0.03356,0.05291,1.19377
679,67.9,14.77689,26.28967,0.32172,0.02724,0.04671,1.19272
680,68,14.82232,26.45345,0.31739,0.01421,0.04254,1.19181
681,68.1,14.87881,26.62402,0.33464,0.00526,0.03478,1.1911
682,68.2,14.94966,26.78221,0.29099,0.01181,0.03005,1.19077
683,68.3,15.02512,26.92433,0.35616,0.02107,0.03885,1.19023
684,68.4,15.11678,27.0928,0.34308,0.02833,0.04055,1.18926
685,68.5,15.19366,27.25102,0.34669,0.02341,0.04635,1.19064
686,68.6,15.228,27.38901,0.34561,0.02229,0.04152,1.18813
687,68.7,15.29079,27.52925,0.33199,0.01995,0.03826,1.18748
688,68.8,15.34487,27.67416,0.34748,0.01674,0.03546,1.18643
689,68.9,15.40423,27.79936,0.32371,0.02095,0.03299,1.18683
690,69,15.47191,27.95025,0.33643,0.02374,0.03354,1.18617
691,69.1,15.54013,28.07213,0.32831,0.02649,0.03155,1.18521
692,69.2,15.60748,28.20133,0.30774,0.02714,0.02731,1.18386
693,69.3,15.65746,28.32991,0.29453,0.02544,0.02181,1.18244
694,69.4,15.70892,28.47461,0.29288,0.02693,0.0219,1.17797
695,69.5,15.76701,28.62114,0.32394,0.02054,0.02714,1.17438
696,69.6,15.83412,28.75821,0.3042,0.01559,0.0284,1.16945
697,69.7,15.86911,28.90291,0.34846,0.00881,0.03762,1.16263
698,69.8,15.93909,29.03234,0.33553,0.00617,0.03757,1.15355
699,69.9,16.01767,29.15674,0.3347,0.00565,0.03808,1.146
700,70,16.08996,29.27663,0.32902,0.00716,0.03798,1.13606
701,70.1,16.15919,29.39223,0.32626,0.00924,0.03728,1.12264
702,70.2,16.23644,29.50725,0.32403,0.01007,0.03459,1.1083
703,70.3,16.32265,29.62306,0.32763,0.01043,0.03472,1.09392
704,70.4,16.40615,29.73556,0.33814,0.01095,0.03763,1.07733
705,70.5,16.48693,29.85021,0.34093,0.01196,0.03696,1.05895
706,70.6,16.59557,29.96138,0.34017,0.01381,0.03452,1.04079
707,70.7,16.69007,30.07546,0.3357,0.01364,0.03263,1.02107
708,70.8,16.78957,30.19717,0.33613,0.01137,0.03196,0.99729
709,70.9,16.88467,30.32441,0.34172,0.00939,0.034,0.9727
710,71,17.01451,30.46047,0.34836,0.00504,0.03679,0.94743
711,71.1,17.14067,30.58672,0.34369,0.00228,0.03759,0.92042
712,71.2,17.27253,30.71769,0.33561,0.00077,0.03601,0.89198
713,71.3,17.42344,30.83096,0.33271,0.00095,0.03561,0.86283
714,71.4,17.58396,30.94404,0.32454,0.00114,0.03406,0.83087
715,71.5,17.72835,31.06912,0.32991,-0.00191,0.0367,0.79649
716,71.6,17.89648,31.19065,0.33854,-0.00463,0.04192,0.76241
717,71.7,18.08112,31.29919,0.33361,-0.00647,0.04403,0.72781
718,71.8,18.27638,31.40833,0.34323,-0.00726,0.04385,0.69158
719,71.9,18.46798,31.49157,0.3305,-0.00512,0.04374,0.65357
720,72,18.67005,31.58263,0.33854,-0.00291,0.04624,0.61662
721,72.1,18.87264,31.66897,0.33475,-0.00335,0.04615,0.57964
722,72.2,19.08705,31.74113,0.32945,-0.00439,0.04854,0.54151
723,72.3,19.30459,31.83477,0.32569,-0.00743,0.04814,0.50127
724,72.4,19.52086,31.89903,0.32493,-0.01062,0.04925,0.4613
725,72.5,19.74099,31.95875,0.3243,-0.01501,0.05176,0.42047
726,72.6,19.97076,32.00205,0.33471,-0.01197,0.05159,0.37989
727,72.7,20.20598,32.02833,0.32431,-0.01099,0.05355,0.33904
728,72.8,20.44588,32.05421,0.32878,-0.01001,0.05226,0.29806
729,72.9,20.6723,32.07308,0.32213,-0.00773,0.05262,0.25652
730,73,20.91305,32.08084,0.31507,-0.00767,0.05279,0.21451
